employee_id,age,gender,department,position,education,years_at_company,monthly_income,performance_rating,job_satisfaction,work_life_balance,distance_from_home,overtime,promotion_last_5years,training_times_last_year,attrition
708,49,Male,HR,Senior,PhD,3.7239957582639125,101598.58615570157,4,4,2,8.660248175121527,Yes,0,6,0
709,18,Male,Sales,Lead,PhD,0.8016761446549147,82787.40171721113,1,4,1,2.2599408659562887,No,0,4,0
710,48,Female,Operations,Manager,Master,4.151440523637853,52858.44345859422,1,1,1,3.150517277098262,No,0,2,0
711,36,Male,Engineering,Senior,Bachelor,7.4972923856417,81277.664975038,4,4,2,7.024726397012251,Yes,1,1,0
712,34,Female,HR,Lead,Bachelor,0.34296483145398726,95242.95662719612,3,3,2,37.11921427358665,Yes,0,3,0
713,30,Male,R&D,Junior,High School,0.794384537524375,73060.48020993716,4,4,3,9.578173735822071,No,1,2,0
714,38,Male,HR,Lead,PhD,4.1620142458688925,76850.73380853096,4,4,1,27.51189010382334,Yes,0,6,0
715,34,Male,R&D,Director,Master,0.9627102155812846,61213.56729112305,4,4,3,32.0349113807383,Yes,0,0,0
716,43,Male,Engineering,Manager,Master,2.9398007569942495,75602.58066193368,5,4,2,2.3333278118236582,Yes,0,0,0
717,35,Female,HR,Mid-Level,Master,0.25394361505511914,80947.45472005355,5,3,3,3.727950379746761,No,1,2,0
718,36,Male,Sales,Junior,Master,1.8055486431798964,60529.60464703724,3,4,3,14.696424107033854,No,1,4,0
719,32,Male,HR,Senior,Master,4.030755626566267,48017.60158300864,4,3,3,20.15633304319642,Yes,0,5,1
720,34,Male,Marketing,Manager,Bachelor,3.4800011859458873,107199.26248957987,3,1,4,7.3235952166249,No,0,2,0
721,37,Male,Operations,Mid-Level,Bachelor,5.063367789757034,90103.01264961854,4,3,1,49.946734568102514,No,0,6,0
722,21,Female,Finance,Lead,Bachelor,6.2977605663048415,61308.54736571539,4,5,2,0.11639677739245205,Yes,0,1,0
723,24,Male,Sales,Mid-Level,PhD,4.450841892005144,80491.43142895137,1,4,2,3.560931925963144,Yes,1,4,0
724,40,Female,Marketing,Manager,High School,3.340456735584846,38035.533308175276,5,2,2,9.759392386299808,No,0,12,0
725,36,Female,R&D,Manager,Master,0.09670965234828768,30000.0,2,4,3,6.335393784706591,No,0,3,1
726,33,Male,Operations,Director,PhD,2.296938617627225,102103.32718694501,4,4,2,1.2398053779320128,No,1,3,0
727,35,Female,Engineering,Director,Master,0.11527998721944813,80738.77850653853,4,3,3,4.585290515075954,No,1,5,0
728,37,Male,Sales,Mid-Level,Bachelor,4.951839550485348,73807.43826288459,4,3,2,0.25776521685066767,No,0,5,0
729,30,Male,Finance,Lead,PhD,1.160185577949811,80816.43012032383,2,4,4,10.293083945644895,Yes,0,2,0
730,28,Male,Operations,Mid-Level,Bachelor,2.4795514668761216,155653.29147299254,3,3,4,22.325231944195387,No,0,4,0
731,36,Female,R&D,Manager,Master,0.9832018712438098,96727.3821561331,4,2,2,21.61729173434187,No,0,3,0
732,27,Female,Finance,Manager,Master,4.576671276813181,48863.99334062983,3,4,1,12.024555351796288,No,0,2,0
733,38,Male,Engineering,Senior,High School,6.5279241104118,32990.59020199188,4,5,3,6.269291870845143,No,1,3,0
734,21,Female,Engineering,Director,Master,1.5256970092260753,101363.3940839854,3,4,4,7.1750466762870175,Yes,1,4,0
735,43,Male,R&D,Senior,Bachelor,5.961624128445834,96402.39635575017,4,4,2,1.4724652974486858,No,0,4,0
736,38,Male,Sales,Junior,Master,0.9321357352195885,89376.51918876103,4,3,2,4.170576827814314,No,0,1,0
737,37,Male,R&D,Manager,High School,2.294966824329582,54678.02422751517,4,2,4,2.0792011248976303,No,0,6,0
738,42,Female,HR,Senior,High School,5.871914494325359,84082.13474709938,4,4,3,17.214885535473666,Yes,0,2,0
739,48,Female,Engineering,Mid-Level,Bachelor,1.1830474020997859,56916.37078141337,3,3,2,24.622129273608206,No,0,2,0
740,43,Male,Operations,Director,PhD,9.240099332698172,91569.54715052403,4,4,3,7.698624965564216,Yes,0,3,0
741,20,Male,HR,Director,Master,0.38991435917084855,99566.42268180853,1,2,4,13.010860906309814,Yes,0,2,0
742,24,Male,Marketing,Lead,High School,0.05533236480306649,61413.18102926162,3,3,3,1.2949927074425873,Yes,0,4,0
743,30,Male,Finance,Mid-Level,Master,7.034454015240073,103295.2540303856,3,3,3,9.378582560419456,No,0,3,1
744,35,Male,HR,Lead,Master,0.21335610100052627,77871.30998906774,4,5,3,12.133197558877542,Yes,0,3,0
745,39,Female,Finance,Senior,PhD,14.443674817279843,87296.83031104963,4,2,1,6.028826715178731,No,0,4,0
746,29,Male,R&D,Junior,High School,9.072201545486951,42259.1659077299,3,1,3,2.7875283629708973,Yes,0,1,0
747,36,Male,HR,Mid-Level,Master,0.4420944529996419,80805.3626488725,3,2,2,20.986204511461818,Yes,0,3,0
748,28,Male,R&D,Mid-Level,High School,2.3138751397258215,58110.3903146333,3,4,4,13.583240818693803,No,0,0,0
749,30,Female,Marketing,Mid-Level,Bachelor,0.6134081280120157,86865.83635035434,5,2,2,23.011589289415767,Yes,0,1,0
750,23,Female,Engineering,Lead,Bachelor,1.6766628177810474,111679.06674128157,4,2,3,17.059633916537226,No,1,1,0
751,27,Male,Marketing,Senior,Master,0.19017794733072613,82238.0052329088,1,2,2,46.433321360306024,No,0,3,0
752,24,Female,Engineering,Mid-Level,High School,0.7605167485384683,52478.62733917041,1,4,3,2.1340702204572537,No,0,2,1
753,27,Male,R&D,Mid-Level,Master,1.3542419008187285,90661.65229443966,5,1,1,0.9074316907647096,No,0,4,0
754,43,Male,Engineering,Director,High School,1.7322186869283347,85044.71864469291,3,3,3,4.109844989669148,No,0,5,0
755,27,Male,Finance,Junior,High School,11.382221045314228,126465.04366000772,4,3,3,1.381180955088135,No,1,3,0
756,56,Male,Operations,Director,PhD,4.948681168833218,81349.1990225236,2,4,3,7.405115986915342,Yes,1,3,0
757,38,Male,Marketing,Director,PhD,4.01148355949234,60363.12521939829,5,4,3,10.024721953584017,No,0,4,0
758,36,Female,HR,Junior,PhD,2.310352384744277,94266.03064115945,4,3,1,8.634341211394677,No,0,6,0
759,28,Female,Marketing,Senior,Master,5.497702402870208,71808.04819236016,4,5,4,3.000787755604615,Yes,0,3,0
760,40,Female,Finance,Director,PhD,1.243469890093254,77006.27474279434,1,5,3,23.94963914088285,Yes,0,3,0
761,30,Male,Engineering,Senior,PhD,3.7022561411808725,51788.09924061119,3,3,3,0.21399712968916643,Yes,0,2,0
762,35,Male,Finance,Director,Bachelor,15.24187411465233,71939.12967991467,3,4,3,4.2773119849757855,No,0,3,0
763,55,Female,Sales,Manager,High School,1.1333845458799745,75770.1174372609,4,4,3,12.693738320640707,No,0,1,0
764,34,Male,Sales,Junior,High School,3.3627350611490545,71791.28310657805,3,4,2,14.564118348027312,No,0,4,0
765,44,Male,HR,Director,PhD,5.5797590139514615,60227.81593922947,1,3,3,5.380573037994237,No,1,3,0
766,29,Male,Finance,Manager,High School,7.423951276010992,82205.72825863239,4,3,3,0.17054416610423273,No,0,1,0
767,34,Female,R&D,Lead,Bachelor,3.796828655745285,51913.18957895416,4,3,3,9.624490201691072,No,0,1,0
768,49,Male,HR,Manager,Bachelor,1.000583006708991,46025.13498690013,3,4,3,0.6517304900323463,Yes,0,1,0
769,29,Male,R&D,Mid-Level,PhD,1.184831634667644,92738.40426816102,1,2,1,1.1412747354533506,No,0,0,0
770,49,Female,HR,Director,Bachelor,0.06292952637595317,90443.75445218211,5,2,2,10.505387230403503,No,1,2,0
771,40,Male,Sales,Manager,High School,4.292444279835537,42309.88798299119,4,3,1,3.746764694297244,No,0,3,0
772,30,Male,HR,Senior,Master,0.1310394916826517,30000.0,4,2,1,4.277569646099362,No,1,2,0
773,40,Male,Sales,Lead,High School,5.999725978419564,49781.44886508578,4,4,3,6.671034362485266,No,0,3,0
774,42,Male,Engineering,Director,Master,0.3789374988476103,71792.52513817005,1,2,3,38.433552802329714,Yes,1,3,0
775,39,Female,R&D,Mid-Level,PhD,0.5657789873540184,103858.73936913765,3,3,1,33.65122594596718,No,1,6,0
776,22,Male,Finance,Manager,Master,1.9418064451636914,71181.385804687,3,5,2,5.383013127634062,No,0,2,0
777,29,Male,HR,Lead,Bachelor,4.0168633461005125,55765.97378179921,4,3,4,3.085642176346439,No,0,3,0
778,33,Female,Sales,Director,High School,0.4489900072935382,78714.65572707652,4,4,3,3.6038489252989745,Yes,1,4,0
779,34,Female,Marketing,Lead,Master,1.7398362692086229,72149.59711876049,3,2,3,3.1304268225681344,Yes,0,2,0
780,39,Female,R&D,Mid-Level,High School,1.9782743263687663,40474.817313675056,5,2,3,7.59812349980953,No,0,4,0
781,36,Male,HR,Manager,PhD,0.7158592327997335,40623.42787703222,3,4,3,9.33589007570599,Yes,0,8,0
782,24,Male,Operations,Lead,PhD,0.368396301597891,41295.06244711766,5,4,1,6.7095405636715295,Yes,0,1,0
783,38,Female,Engineering,Lead,Bachelor,5.431376262307566,136996.28837269841,5,3,1,5.242391209140046,No,0,3,0
784,39,Female,Engineering,Junior,PhD,2.0942720371921517,96499.53600684032,3,5,1,2.3735028775514393,No,0,3,1
785,39,Male,Marketing,Lead,Master,0.04345694465602826,60157.098536615944,3,5,2,6.587565585041006,No,0,1,0
786,43,Male,Sales,Junior,PhD,4.873369912607494,102706.67057072329,4,5,4,4.1718761975722805,No,0,1,0
787,41,Male,HR,Manager,Bachelor,11.857567251980191,60798.59280846338,4,3,3,7.800032157212171,No,1,2,0
788,38,Female,R&D,Director,High School,2.793651197829024,101879.50992434323,4,2,2,11.245130835150645,Yes,0,6,0
789,34,Male,Sales,Director,High School,2.1017747872617676,77007.66142673636,5,4,2,10.032444044467457,No,1,2,0
790,21,Male,Engineering,Manager,PhD,6.321446311896428,58528.71875506757,4,4,2,6.2080830594728145,No,1,3,0
791,38,Male,Sales,Manager,Master,9.142137292409771,91995.50864572424,3,2,3,8.120487962236574,No,1,4,0
792,36,Female,Engineering,Senior,Bachelor,4.2138261399872805,78437.98931809212,2,4,3,3.352715410897438,No,1,3,0
793,37,Female,Sales,Manager,Master,1.768810764088327,84956.69430448314,4,1,2,0.24538889904258496,No,1,2,0
794,24,Male,Marketing,Lead,Bachelor,2.6910926918504505,80387.67557960273,3,3,1,9.808811321390358,No,1,4,0
795,26,Female,Finance,Director,PhD,3.621286675333694,80125.3693217732,4,3,3,2.9111269583358936,Yes,0,3,0
796,43,Female,Marketing,Mid-Level,Bachelor,0.6480330366217623,95013.84720216862,3,4,3,11.054970646466664,No,0,4,1
797,34,Male,Marketing,Director,Bachelor,1.7782826213447231,139595.1712204417,3,3,2,13.743993860638483,No,1,6,0
798,40,Male,Finance,Junior,PhD,5.312718030698945,106219.79751373894,1,4,3,24.760786844379265,No,0,4,0
799,35,Male,Finance,Director,Master,3.190245262063576,80491.12900707613,4,4,3,31.73013644959646,No,1,5,0
800,35,Female,HR,Senior,PhD,1.5890268576604698,67234.82712751067,2,4,2,0.10581836983995695,Yes,1,3,0
801,42,Male,R&D,Manager,Bachelor,3.2662460888210587,69981.6270499502,4,5,2,46.43309257209263,No,0,5,0
802,30,Female,R&D,Manager,PhD,0.3774462679728595,43596.76763473876,4,4,2,11.489112938224187,No,1,3,0
803,35,Female,HR,Director,Bachelor,1.5399742848578217,91613.58856383042,4,5,3,10.314888124599408,No,0,2,0
804,31,Male,Marketing,Mid-Level,PhD,4.726972904799821,49626.93270854144,4,1,4,0.1533000151483973,Yes,0,3,0
805,31,Female,Marketing,Mid-Level,High School,0.7473415900013824,65688.64219876842,2,3,3,19.7496197953214,No,0,3,1
806,32,Male,Engineering,Senior,High School,0.6172428782539177,91758.71757254998,4,2,3,1.5722876740440679,No,0,4,0
807,36,Male,Engineering,Junior,PhD,9.036722982053323,69066.86740508684,2,3,3,18.160326164945097,No,0,1,0
808,31,Female,R&D,Director,Master,0.706778277341869,62692.80023676867,4,4,3,0.15684913910181802,No,0,3,0
809,45,Female,HR,Manager,Bachelor,0.9070415631483767,45062.98284735892,3,1,4,10.383574175516134,No,0,5,0
810,27,Male,Operations,Director,High School,10.481511342390588,105133.16830762028,4,3,2,5.705783418517166,No,1,0,0
811,33,Female,Operations,Senior,Master,3.980778967237031,54169.453363678025,5,4,3,2.241024222081732,No,0,1,0
812,31,Female,HR,Lead,Bachelor,3.6078864538763513,60353.10432630127,4,4,3,1.1379755399163392,No,0,1,0
813,46,Male,Engineering,Lead,High School,5.750466082356082,30206.764504153463,4,3,3,5.800465508026438,No,0,2,0
814,36,Female,R&D,Senior,High School,0.36929430945653424,74503.47380480249,4,4,2,1.315970421973903,No,1,4,0
815,43,Male,R&D,Manager,PhD,3.67208000265373,66667.62784096102,1,2,3,6.664012855750267,No,1,1,0
816,23,Male,Engineering,Senior,Bachelor,2.1016552364095356,79546.44792421033,5,3,3,9.81408243668745,No,0,0,0
817,37,Male,Operations,Manager,Master,5.300919144200869,45634.20807606066,3,4,2,17.566869263529384,Yes,0,2,0
818,42,Female,Sales,Mid-Level,Master,2.128693950151601,93354.51983837839,5,4,3,11.352226557516147,No,1,8,0
819,35,Female,Sales,Senior,Master,2.9046581125898285,30000.0,4,3,2,0.6742242675194376,No,0,3,0
820,43,Male,Engineering,Manager,Bachelor,1.9487814070613032,72695.56250043986,4,4,4,3.673496197425398,No,0,4,0
821,30,Male,Sales,Senior,Master,1.9511765661317915,77887.20707848959,4,3,3,3.396473229828814,Yes,0,4,0
822,46,Female,Finance,Senior,Master,4.3826655323460635,76444.35016765213,4,3,3,24.65485547864362,Yes,0,2,0
823,53,Male,HR,Manager,Master,2.971155502201934,78943.87177900669,4,1,1,20.2330353925012,Yes,1,2,0
824,32,Female,HR,Manager,PhD,3.009332576445809,94716.79210652167,1,4,1,4.622702781966962,Yes,0,2,1
825,31,Female,Engineering,Junior,PhD,1.7950522189898046,108117.46762432627,4,4,3,0.7381367564442926,No,0,3,0
826,46,Male,Marketing,Senior,Bachelor,2.2721580163929342,71109.80179217648,4,2,2,22.45329129845779,Yes,0,5,0
827,47,Female,Operations,Lead,Bachelor,4.10793023671037,50803.934121509665,4,3,3,21.909538561466878,Yes,1,1,0
828,30,Male,Engineering,Senior,Master,5.245081476198829,89017.93205731892,4,4,1,19.292722538678486,Yes,1,3,0
829,31,Female,Sales,Senior,PhD,3.577728007320488,67994.01538139522,2,3,3,18.648569958832123,No,1,0,0
830,32,Female,Operations,Manager,High School,7.733948339112544,106615.49279055449,3,2,3,6.544150503711049,No,0,4,0
831,24,Female,Marketing,Senior,High School,5.149801621885226,59950.834640696856,4,4,1,1.9532370222614428,Yes,0,5,0
832,27,Male,Sales,Director,Master,2.4756763043417225,53549.727784180475,3,2,3,6.4910742547631575,No,1,4,0
833,26,Female,R&D,Senior,Master,3.3387976617058355,78594.84377381692,3,4,3,6.824006730157394,No,0,4,1
834,28,Male,Finance,Director,PhD,7.823594375018734,31489.55521907519,4,2,3,6.732107450495443,Yes,1,2,0
835,34,Male,Sales,Lead,PhD,2.8961911864705616,63314.282156042915,4,4,2,7.738640520135757,No,0,2,0
836,36,Male,Finance,Manager,PhD,5.225600276056041,66753.98558479128,4,3,3,2.9794390944603837,Yes,0,3,0
837,47,Male,Operations,Senior,Bachelor,3.5020597174300616,80511.80801931706,3,4,2,4.560868088025404,No,0,4,0
838,27,Male,Finance,Director,Bachelor,2.4084600163534593,50093.19759324502,4,2,2,5.69490922911304,Yes,1,4,0
839,42,Female,Operations,Director,Master,0.8305753608207572,53012.488193301215,3,4,2,1.405516450522284,No,1,1,0
840,33,Female,Operations,Director,Bachelor,1.6653646835650007,103922.84226740999,4,4,3,6.076378444318542,Yes,0,2,0
841,34,Male,Operations,Mid-Level,PhD,10.30204432413116,74663.4636353587,2,3,1,16.632059352248906,No,0,3,0
842,40,Female,Operations,Junior,PhD,3.21677628988994,96615.92959757402,4,3,4,17.606070407818684,No,1,2,0
843,26,Male,Operations,Lead,Bachelor,2.493060848091523,61455.31496541343,4,4,2,5.302867216217413,Yes,0,2,0
844,38,Female,Sales,Senior,High School,8.10724646662683,73638.72593947811,3,5,2,7.314895686890621,No,1,3,0
845,36,Female,Operations,Mid-Level,Master,2.649378767837728,80363.36067573034,4,1,2,0.3422953525130057,No,0,5,0
846,38,Male,Sales,Senior,High School,2.240166185791759,118688.87269058157,4,1,2,11.221856390071679,No,0,5,1
847,37,Female,Operations,Senior,Master,4.272747100398028,69559.54549571297,2,4,3,5.185317111124647,Yes,0,0,0
848,54,Male,Finance,Manager,High School,3.7413259523240345,70843.27765699054,4,2,2,5.896482260824769,Yes,0,2,0
849,29,Male,R&D,Manager,Bachelor,0.6438897179113282,102453.82569341845,3,5,1,20.68879336117726,No,0,4,0
850,30,Female,Operations,Manager,Master,1.9120492999678396,65504.714037872815,5,4,2,6.1958902371094755,No,0,3,0
851,30,Male,Marketing,Mid-Level,Master,1.918907068643449,82115.72979181884,4,4,2,0.2142002573254585,No,0,4,0
852,30,Male,Operations,Senior,Master,1.425528625159438,100273.9801604758,3,2,1,2.5811147852449965,Yes,0,3,0
853,29,Male,Operations,Junior,PhD,2.1850393005335063,60603.95320752649,4,2,3,6.455398381403548,No,0,4,0
854,44,Female,Finance,Lead,PhD,1.598740308738642,83511.56116209141,3,4,3,5.523358633165168,No,1,7,0
855,46,Male,HR,Manager,High School,0.6669772429373567,118638.76775362532,2,5,3,19.68760195201765,No,0,6,0
856,30,Male,Finance,Manager,Bachelor,1.5949554092394544,98032.95122095384,5,5,3,7.811863786083546,No,0,1,0
857,28,Female,Marketing,Senior,PhD,0.2250660768641315,82123.32674212029,4,2,3,11.700086452255302,Yes,0,3,0
858,38,Female,HR,Senior,Master,2.5725507318416563,69391.96720418417,4,2,4,6.336022888182333,Yes,0,4,0
859,30,Male,Engineering,Mid-Level,PhD,5.7653560468352865,59892.04296812905,3,1,1,5.792039235322011,Yes,1,4,0
860,40,Male,Engineering,Mid-Level,Bachelor,3.876086009133534,50295.35191910482,3,4,1,5.911081782791707,No,0,4,1
861,36,Male,Marketing,Manager,PhD,1.3407089394792049,112740.59899914195,5,3,1,5.291959457808101,Yes,1,3,0
862,22,Male,Finance,Senior,Master,0.27329217660994487,107886.77613424999,2,1,1,7.7345392577243235,No,0,5,0
863,47,Male,Sales,Junior,High School,0.6775017484017195,58572.13806148556,3,2,1,2.882734496189311,No,0,3,0
864,49,Female,Marketing,Lead,Master,2.365608337661343,83442.17495195346,4,3,3,22.16913890520601,No,0,3,0
865,30,Female,R&D,Senior,Bachelor,0.6960121320835285,77783.16246265777,4,5,2,4.05093499304079,No,1,6,0
866,31,Female,HR,Senior,High School,2.3556105141776134,104610.38653310185,4,3,4,1.5961002819458925,Yes,1,3,0
867,37,Male,HR,Director,PhD,0.7903307367326929,84570.02995753376,3,2,2,1.0153504056902238,No,0,3,0
868,37,Female,Operations,Mid-Level,PhD,5.669914180697725,74429.53098174129,2,3,2,0.13513816805496406,No,1,5,0
869,40,Male,Engineering,Lead,PhD,1.5188651620277787,61457.85994260799,3,3,4,5.496636130166356,No,0,5,0
870,51,Female,HR,Manager,High School,0.8453013050783018,83521.69612814568,5,1,3,2.0777597539572654,No,1,3,0
871,33,Female,Marketing,Senior,Master,5.019149472972934,66295.43572593448,2,2,2,0.2188565593372938,No,0,3,0
872,28,Male,HR,Manager,High School,1.2594785510708462,80517.12362824603,4,4,3,7.340098973458485,No,0,1,0
873,23,Female,Marketing,Senior,High School,0.3546203227185816,73100.72301354216,4,2,3,11.393672499687709,Yes,0,0,0
874,29,Male,Sales,Manager,Bachelor,2.534768488846334,65687.70300324632,4,2,2,0.8965237143222902,No,1,3,0
875,34,Female,Operations,Lead,High School,2.6136954493332647,50681.48065920452,4,3,2,6.178927298576379,Yes,1,2,0
876,49,Male,Engineering,Mid-Level,PhD,3.7625965866677817,87854.88131868253,3,4,3,13.611284112083661,No,1,1,0
877,30,Male,HR,Lead,Master,0.8241768458923723,76064.25853447583,3,4,3,42.54993782487234,No,1,4,0
878,36,Female,Marketing,Director,Master,1.7597274259517044,119685.5213866607,4,4,1,11.001845579636328,No,0,2,0
879,34,Male,Finance,Junior,Master,0.9953947899958417,49191.37904055978,3,4,3,2.8082503682725033,No,1,3,0
880,44,Female,Engineering,Mid-Level,PhD,0.2532564490310808,90632.45480582477,4,4,2,12.607323792856256,No,1,0,0
881,55,Male,Sales,Lead,PhD,6.277308672482565,72933.83829933398,4,1,3,9.111276505965701,No,0,4,0
882,30,Female,Marketing,Director,PhD,3.9154684416836725,127493.95995816395,4,5,1,2.380025116354291,No,0,3,0
883,31,Female,R&D,Junior,PhD,1.0763016484669992,88724.29792653667,2,2,3,19.045530474259753,No,0,4,0
884,43,Male,R&D,Director,PhD,2.744173323983492,83117.21454087712,5,3,3,5.575756181461282,No,1,2,0
885,40,Male,Operations,Senior,High School,0.6741736067387086,72997.4391256545,3,4,2,32.695812587671156,Yes,1,2,0
886,49,Male,Operations,Senior,PhD,6.628285012135329,57421.973633359514,4,3,1,12.833804628028808,No,1,4,0
887,39,Male,Sales,Manager,PhD,0.3661854385912586,82784.81981602326,3,5,3,10.344076956803374,Yes,1,2,0
888,32,Male,Sales,Mid-Level,PhD,0.01153357871188989,40442.434771580956,4,3,4,13.032512513789772,Yes,1,2,1
889,39,Female,Operations,Senior,PhD,2.0915149902498964,41592.897785375724,3,4,2,6.502735681785944,No,1,4,0
890,43,Female,HR,Director,Master,2.6249269057068636,100310.96092073739,5,4,2,7.03655152025124,No,1,1,0
891,41,Female,HR,Mid-Level,PhD,2.5951202222942023,30946.896523898373,5,5,3,19.052017911801364,Yes,0,3,0
892,39,Female,Marketing,Senior,High School,0.16816201774783587,67010.66104272907,4,5,3,11.423401782255917,Yes,0,0,0
893,43,Female,Finance,Manager,High School,1.1308245353309145,48771.83771852603,2,4,1,22.753914660771855,Yes,0,3,1
894,44,Female,Marketing,Lead,High School,2.074639068737542,64938.232690258425,4,4,3,22.1481924178914,No,1,1,0
895,46,Male,Finance,Manager,Bachelor,0.7322558664746575,79613.63255848366,4,3,3,37.50330864506459,Yes,0,2,0
896,40,Female,Sales,Junior,Master,6.181880217798984,99613.88227410431,2,2,2,12.046885899237832,Yes,0,3,0
897,33,Female,Engineering,Senior,PhD,0.27341732770191607,105440.83974331802,2,4,2,6.977612443225834,Yes,0,2,0
898,36,Male,Marketing,Junior,Bachelor,2.0046873411659583,52026.16952102944,2,5,2,1.8189568773995335,No,0,1,0
899,44,Male,Marketing,Junior,PhD,3.5272841214780586,63350.95158433089,1,4,3,12.220707881539248,No,0,2,0
900,28,Male,Finance,Director,Bachelor,0.910422745654615,176313.7530552989,4,5,3,3.4471491783685657,Yes,0,1,0
901,37,Male,Sales,Mid-Level,Bachelor,2.9364197958510894,68749.63285161594,5,4,3,3.326063141905088,No,0,6,0
902,31,Female,Sales,Director,High School,5.305039808478936,52944.73010010238,3,2,2,2.721864540074213,Yes,0,1,0
903,35,Male,R&D,Senior,High School,0.6334114095338228,57104.98093146403,4,2,2,20.804184775379127,No,0,1,0
904,45,Male,Finance,Junior,Bachelor,7.474727826171838,68896.50209226675,5,3,3,20.246840493451824,No,0,0,0
905,36,Female,Sales,Lead,High School,2.419340938343541,65181.56593028852,3,2,2,9.968785429459649,Yes,0,2,0
906,35,Male,Operations,Junior,Bachelor,1.0667352259217875,69140.74692012827,4,4,3,6.405186426113712,Yes,0,1,0
907,24,Male,HR,Lead,Master,1.690877397640287,74464.3361568359,4,5,3,11.150906952158504,No,0,3,0
908,40,Male,R&D,Director,High School,1.1227361424035316,74289.80344267089,4,4,2,9.345296806140166,Yes,0,1,0
909,40,Female,Operations,Director,High School,3.874165442918971,51112.83756822015,3,3,2,5.373993454189167,No,1,5,0
910,52,Female,Engineering,Mid-Level,High School,4.773330637737269,84233.27552890328,4,1,1,4.774406030852221,No,0,3,1
911,32,Male,Marketing,Junior,Master,5.368159921577989,78026.1737470171,2,3,1,4.825529364769215,Yes,0,3,0
912,36,Female,R&D,Manager,Bachelor,12.756839597139468,87414.54176374816,4,3,3,8.894866990621757,No,0,0,0
913,36,Male,Engineering,Director,PhD,4.700346612537221,32138.648656871075,3,3,2,10.431852150754413,No,0,3,0
914,47,Female,Marketing,Director,High School,2.7592707265569985,78921.10609228695,4,2,1,6.010088503297592,No,0,1,0
915,34,Female,HR,Mid-Level,Bachelor,1.2430043254572452,30000.0,3,3,3,34.63864062603563,Yes,0,5,0
916,37,Female,Sales,Lead,Master,2.359707394064688,70610.72763808549,2,3,1,0.8757049836465557,No,0,2,0
917,39,Male,Operations,Mid-Level,PhD,0.12580588199463416,91448.4073188269,4,5,3,4.262501675420783,No,0,2,0
918,36,Female,Finance,Junior,High School,4.097417972055672,101144.47879005913,3,2,2,5.431330727770861,No,0,3,0
919,31,Female,Operations,Senior,Master,1.7715310558143904,83361.50160242512,4,1,1,0.17066145215131434,No,1,7,0
920,36,Male,HR,Senior,Master,0.0606792342204416,91884.76838232472,5,1,2,4.540628613672175,Yes,0,2,0
921,43,Female,Engineering,Lead,PhD,0.1936377763282635,67524.87594793852,4,3,1,3.1980578083862197,No,1,2,0
922,26,Male,Finance,Director,Bachelor,1.4704547553542158,62270.805751875945,1,4,3,7.052931860028248,No,0,4,0
923,36,Female,Sales,Lead,High School,2.6270412161947325,142318.95406309317,4,4,3,4.100916146789398,No,0,4,0
924,29,Male,HR,Director,High School,1.8720050762905807,95679.00779663026,4,3,1,12.952921197043786,No,0,2,0
925,44,Female,Finance,Director,Bachelor,2.8964769406682196,45675.403713365165,4,4,2,7.132121328919317,Yes,1,1,0
926,22,Male,HR,Senior,Bachelor,1.9634775296086349,31633.401961675234,2,3,2,1.3898880983985742,No,0,3,0
927,30,Male,HR,Lead,Bachelor,3.2515007110041245,63373.26377341061,4,4,1,13.865396877874057,No,0,3,0
928,38,Male,Sales,Mid-Level,PhD,0.7420246698072166,104796.71265771662,4,1,2,1.0450410035576343,No,0,6,0
929,47,Male,R&D,Director,PhD,0.35920056660210714,76218.4788507192,3,3,3,18.26656352436496,No,0,0,0
930,34,Male,Marketing,Manager,High School,2.7222453703239404,30000.0,3,4,3,26.797863255507156,No,1,2,1
931,30,Male,Finance,Manager,PhD,1.9889570407261634,70567.6644202523,3,4,2,3.8926497699390765,No,0,1,0
932,50,Male,Sales,Mid-Level,Master,0.08170556277749748,74939.96124378621,4,4,3,26.05619522277361,No,0,2,0
933,23,Male,HR,Manager,High School,1.436440013437946,30000.0,5,2,3,15.750759025445106,No,0,5,0
934,18,Male,Sales,Junior,PhD,0.3365699688510085,75604.15380125475,4,2,2,25.56646861809702,Yes,0,1,0
935,38,Female,R&D,Director,Bachelor,2.2737409062345453,49665.79981021689,3,5,3,10.974234064312917,No,0,4,0
936,30,Male,Marketing,Mid-Level,Master,1.5114392062192785,30000.0,3,2,3,2.6872168133356675,No,0,6,0
937,26,Female,Operations,Lead,Bachelor,2.849169594493084,115112.68950413504,5,2,2,22.49264605406037,No,0,2,0
938,40,Female,Finance,Director,High School,4.913546401344251,48559.9449803768,5,2,4,2.036658250411122,No,1,2,0
939,36,Female,Marketing,Mid-Level,Bachelor,1.06860524134842,58317.88161359297,5,3,2,2.396039725558689,No,0,4,0
940,30,Male,Engineering,Senior,PhD,9.81857906190344,57985.42784833304,4,2,2,3.1616795693492024,Yes,1,1,0
941,24,Female,Finance,Lead,PhD,2.3012499677670224,75055.96877310757,3,3,3,3.627595770976776,No,0,3,0
942,41,Male,Marketing,Senior,High School,2.88928864068229,119157.76517639685,4,3,2,7.225340603709207,No,0,2,0
943,40,Male,HR,Director,Bachelor,3.4246129801973835,45095.32824410171,3,5,2,12.498679247007654,No,0,7,0
